title,tmdbId,rating,runtime,release_year
Savage Abduction,87719,3,82,1973
Hit Man,37488,2.8125,90,1972
Things to Come,306542,1.5,97,1976
Devil's Express,87369,2.25,82,1976
The Naked Ape,208333,2.5,85,1973
Peeper,105882,2,87,1975
So Sad About Gloria,105701,2,90,1973
Foes,425718,0.8333333333333334,91,1977
Blood Bath,104385,1.5,86,1975
Ravagers,108061,2,90,1979
Sheila Levine Is Dead and Living in New York,253112,2.25,113,1975
Moving Violation,86213,2.5,91,1976
Dusty and Sweets McGee,86237,4,92,1971
Griffin and Phoenix,252735,3.5,97,1976
Katherine,221135,3,97,1975
Night Slaves,217085,3.75,72,1970
Dynamite Chicken,56155,3,76,1971
The Murder of Fred Hampton,53947,3.7142857142857144,88,1971
1 P.M. (One Parallel Movie),143437,4,77,1971
Local Color,148503,3.6,116,1977
The Meateater,127441,2.5,84,1979
A Thief in the Night,144662,1.9166666666666665,69,1972
The House Without a Christmas Tree,70393,4.5,87,1972
That Man Bolt,22058,2.75,103,1973
Wam Bam Thank You Spaceman,96350,1.25,75,1974
"September 30, 1955",52681,3,101,1977
Fast Break,50377,4,107,1979
99 and 44/100% Dead,52661,2.95,98,1974
Mr. Ricco,98117,3.25,98,1975
Joyride to Nowhere,98138,3.5,83,1977
Steambath,90970,1,90,1973
Law and Disorder,119532,3.5,104,1974
The Wild Country,238850,3.1666666666666665,100,1970
The Capture of Bigfoot,94548,0.75,92,1979
Millhouse,42496,3.5,92,1971
The Revolutionary,327328,3.1666666666666665,100,1970
The Runner Stumbles,151839,4,99,1979
The No Mercy Man,105503,2,90,1973
The Girls from Thunder Strip,278429,1,80,1970
Scandalous John,104297,2.5,113,1971
Sweet Revenge,198521,3,90,1976
Blade,107331,2.5,79,1973
Savages,203055,3.5,74,1974
The Naked Zoo,337995,1.5,85,1970
Hurricane,202639,3,82,1974
Savages,107282,2.5,106,1972
A Hero Ain't Nothin' But a Sandwich,101279,3,107,1978
Isn't It Shocking?,219386,3.5,73,1973
43: The Richard Petty Story,394009,3,83,1972
The Stranger Within,217487,5,74,1974
The Savage Is Loose,217785,2.5,114,1974
Maybe I'll Come Home in the Spring,221144,3,74,1971
Outrage,103432,3,74,1973
Road Movie,215749,3.25,88,1974
The Believer's Heaven,215822,3.5,60,1977
Angel City,189875,3,75,1977
The Billion Dollar Hobo,102726,3,96,1977
To Kill A Clown,214131,3.25,104,1972
The Intruder,469069,2.5,87,1975
The Black Six,86273,2,94,1973
Scream of the Wolf,169494,2,78,1974
The Foreigner,47219,2.8333333333333335,90,1978
"Cornbread, Earl and Me",37754,3.9,95,1975
The Tenth Level,258938,2.5,102,1976
The McMasters,86968,3,90,1970
Nashville Girl,80656,3.6666666666666665,90,1976
Alice Goodbody,84282,2,87,1974
Summer School Teachers,85971,2.25,85,1974
Baby Blue Marine,83864,3.25,90,1976
Date with a Kidnapper,89666,2.5,76,1976
Night of the Strangler,160410,1.75,88,1972
The Great American Girl Robbery,46578,2.6666666666666665,87,1979
The Two Worlds of Jennie Logan,22519,3.8125,96,1979
Bombay Talkie,73600,2.5,112,1970
Blood Stalkers,138012,2.5,90,1976
Scorchy,89385,5,99,1976
A Poem Is a Naked Person,126423,3.3125,96,1974
J.W. Coop,122281,3.25,112,1972
Summer School,84801,2,81,1978
Suppose They Gave a War and Nobody Came?,144910,1.9,113,1970
Zig Zag,84496,2.5,105,1970
Mind Over Murder,353999,3,90,1979
The Ski Bum,277783,2.5,95,1971
Ace Eli and Rodger of the Skies,280129,3,89,1973
Rain for a Dusty Summer,260765,2,93,1971
The Day of the Wolves,203014,3.3333333333333335,91,1971
The Wrestler,83038,2,95,1974
Hollywood High,83001,2,81,1976
Death Scream,258427,1.5,96,1975
An Eye for an Eye,81483,2.5,84,1973
Pioneer Woman,210609,2.25,74,1973
The Baby Maker,146121,3,109,1970
Queen of the Stardust Ballroom,263786,4,98,1975
Killer's Delight,39984,3,85,1978
Mysterious Island of Beautiful Women,30660,3,100,1979
Hustling,133148,3,98,1975
The Projectionist,42527,3.75,88,1970
The Hard Ride,95028,2.75,93,1971
The Phynx,139718,2.25,81,1970
Everybody Rides the Carousel,236308,3,72,1975
One Is a Lonely Number,92287,3,97,1972
The Monkey Hustle,92309,2.2857142857142856,90,1976
Fire Sale,41036,3,88,1977
Youngblood,85651,2.5,90,1978
The Elevator,252954,1.5,75,1974
Goin' Coconuts,86103,1.75,96,1978
Arnold's Wrecking Co.,266254,2,78,1973
The Secret Life of Plants,218296,3.0714285714285716,95,1979
The Late Great Planet Earth,56584,0.5,91,1979
UFOs: It Has Begun,377411,3.5,94,1979
Shark Kill,97593,3,76,1976
Scott Joplin,142984,3,96,1977
Fighting Mad,86209,3,90,1976
Love and Pain and the Whole Damn Thing,46941,3.1,110,1973
They Eat Scum,164045,2.75,73,1979
The Education of Sonny Carson,54440,3.1666666666666665,104,1974
"Give 'em Hell, Harry!",174713,2.5,104,1975
The Dove,184578,2.8333333333333335,105,1974
The Honkers,121520,3,102,1972
Flesh Feast,149630,1,72,1970
Journey Through the Past,69864,3,79,1972
Gone with the West,68089,0.8333333333333334,91,1975
Somebody Killed Her Husband,120520,3.5,97,1978
The Crazy World of Julius Vrooder,283334,2.3333333333333335,98,1974
The War at Home,149362,3.4,100,1979
The Boy Who Talked to Badgers,400400,2.5,100,1975
Deathmaster,28780,3.5,88,1972
Poor Devil,338016,3.5,73,1973
End of the Road,151679,2.6666666666666665,110,1970
Whiffs,180929,3.5,91,1975
The President's Mistress,180714,2.75,83,1978
Freedom Road,148031,2,186,1979
Chrome and Hot Leather,69150,2,91,1971
Bad Charleston Charlie,182780,2,91,1973
Where the Lilies Bloom,128364,3.5,98,1974
Weasels Rip My Flesh,79911,1.8333333333333333,67,1979
Celebration at Big Sur,287952,4.5,82,1971
The Wobblies,54725,4.375,89,1979
Star Spangled Girl,92292,2.625,93,1971
Cocaine Cowboys,170696,3,83,1979
Let the Good Times Roll,171232,4,99,1973
Snow Job,36921,2.75,87,1972
The Thanksgiving Treasure,420633,5,77,1973
The Single Girls,119363,3,83,1974
Rainbow Bridge,75063,3.5,108,1972
Our Winning Season,61172,2.5,92,1978
Halls of Anger,90722,3,96,1970
The Clones,117581,0.5,95,1973
Zuma Beach,81402,2.5,104,1978
The Manipulator,81480,2.75,91,1971
Attica,257857,4.2,80,1974
There Is No 13,264725,2.5,91,1974
Hex,161324,1.25,92,1973
The Night God Screamed,161692,3,85,1971
Black Girl,84728,2.8333333333333335,97,1972
Fade-In,84722,0.5,93,1973
The Lawyer,161565,3,120,1970
The Marcus-Nelson Murders,433834,4.5,125,1973
Delinquent Schoolgirls,39917,3,89,1975
The Hound of the Baskervilles,249195,4,74,1972
Mean Dog Blues,138775,3,108,1978
Red Sky at Morning,86945,3.5,112,1971
The Resurrection of Zachary Wheeler,246719,2,100,1971
Honky,134186,0.5,92,1971
The Zebra Killer,88348,3,92,1974
The Battle of Love's Return,88402,5,82,1971
Apache Blood,22365,1.875,84,1975
Hammersmith Is Out,85762,3,108,1972
The Great Bank Hoax,122515,2,87,1978
Black Angels,86621,2,87,1970
The Young Nurses,85967,5,77,1973
Newman's Law,122751,3.5,98,1974
Roseland,134738,3.6666666666666665,104,1977
"Goodnight, My Love",252942,0.5,73,1972
The Prize Fighter,31554,2.5,99,1979
C.B. Hustlers,30835,0.5,85,1976
Cover Me Babe,303139,1,89,1970
To Find a Man,144498,3.25,90,1972
Cruise Into Terror,28381,3,100,1978
Strike Force,131966,1.5833333333333335,73,1975
My Boys Are Good Boys,216445,4,90,1978
Mama's Dirty Girls,300816,0.5,82,1974
Clay Pigeon,387957,1.75,93,1971
Deafula,147890,0.5,95,1975
The Student Body,194720,3.5,76,1976
Sweet Kill,110404,5,85,1972
Young Pioneers,150830,5,96,1976
Northern Lights,226749,3.375,95,1978
Nightmare Honeymoon,98128,1.75,95,1974
Death Stalk,226282,3,73,1975
It's Good to Be Alive,132328,2.75,100,1974
Pound,99069,3,92,1970
Cotton Candy,334680,3,97,1978
Thomasine & Bushrod,95966,3,95,1974
Groupies,180021,1.75,85,1970
Skullduggery,273554,3,105,1970
Slaughter's Big Rip Off,56353,2,93,1973
Almost Summer,220985,2.3333333333333335,88,1978
The Great American Cowboy,114513,3.5,89,1973
Essene,114392,3.8333333333333335,86,1972
Manbeast! Myth or Monster?,353997,3,62,1978
Angels Die Hard,42533,3,86,1970
This Is a Hijack,281249,5,90,1973
The Strangers in 7A,281003,2.5,74,1972
A Tattered Web,326697,3,76,1971
The Easter Promise,334405,5,75,1975
Amazing Grace,53847,4,99,1974
Meat,114401,2.25,112,1976
The Cockeyed Cowboys of Calico County,115309,3,99,1970
Janie,213212,0.5,65,1970
The Chicken Chronicles,118099,2.5,95,1977
The Beasts Are on the Streets,208492,3.5,96,1978
Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues,116764,3,88,1972
A Separate Peace,75152,3.1666666666666665,104,1972
Snatched,378918,3.5,73,1973
Teenager,226751,3.5,87,1974
First Love,142058,3,92,1977
One in a Million: The Ron LeFlore Story,216153,2.5,100,1978
Help Me... I'm Possessed,140516,2,76,1974
The Promise,109251,3,97,1979
A Cry for Help,219382,3.5,73,1975
Zebra Force,16532,4.5,100,1976
Flap,177043,3,106,1970
Hot Times,190766,2,80,1974
Cancel My Reservation,126760,1.5,99,1972
"Mayday at 40,000 Feet!",189133,3,93,1977
Move,183053,2.5,90,1970
An Almost Perfect Affair,134522,3,91,1979
The Dirt Gang,177349,0.5,89,1972
Pinocchio,131098,3.2037037037037037,78,1976
Jennifer on My Mind,199352,1.75,90,1971
Babe,194368,3.5,97,1975
Our Time,174162,3,90,1974
Class of '44,89545,2.3333333333333335,95,1973
Don't Play Us Cheap,90106,3,102,1972
Walk Proud,89862,2.5,102,1979
Alex & the Gypsy,147157,2.8333333333333335,99,1976
Summertree,92293,3,88,1971
When She Was Bad...,435493,2.5,100,1979
The Challenge... A Tribute to Modern Art,149336,3.25,104,1974
People of the Wind,149347,2.9,110,1976
The Student Teachers,85970,1.5,90,1973
Bare Knuckles,86603,4,90,1977
Terraces,255808,3,73,1977
Rivals,152490,3,104,1972
The Passover Plot,152256,2.25,108,1976
Night Chase,373514,3,95,1970
Black Oak Conspiracy,233844,4,92,1977
Another Son of Sam,102042,0.5,72,1977
Matilda,103612,3.5,105,1978
Trackdown,102938,3.3333333333333335,98,1976
The Master Gunfighter,95555,1.5,110,1975
Skateboard,241763,1.8333333333333333,97,1978
The Kiss of Her Flesh,95010,1,75,1970
Mackintosh and T.J.,537629,5,96,1975
The Angel Levine,158262,3.1666666666666665,106,1970
Night Creature,98039,2.5,83,1978
Hot Summer in Barefoot County,96985,0.5,90,1974
Sinai Field Mission,315197,2.5,127,1978
W.C. Fields and Me,49914,3.5,111,1976
Tender Loving Care,426184,1,72,1974
Dr. Jekyll and Mr. Hyde,3027,2.75,90,1973
Gordon's War,43077,2.8333333333333335,90,1973
Joe Panther,382467,3,110,1976
The Deerslayer,403561,4,74,1978
Regrouping,384024,3.5,80,1976
"Roll, Freddy, Roll!",385919,2.5,73,1974
The Return of Charlie Chan,337902,5,91,1973
The Man,250093,3.1666666666666665,93,1972
I Love My Wife,280132,3,98,1970
Weed,123787,3.6666666666666665,97,1972
Curse of the Headless Horseman,123404,0.5,81,1972
Sixteen,290004,3,96,1972
The Blue Hour,241934,2.5,82,1971
The Invasion of Carol Enders,291279,2,66,1973
Nunzio,121575,3.1666666666666665,85,1978
Solomon King,242796,3,85,1974
Sand Castles,132892,4,74,1972
Casual Relations,288094,3,80,1974
The Farmer,201593,3.25,97,1977
Five Days from Home,262179,3.5,108,1978
Erika's Hot Summer,183584,1.5,65,1971
Fighting Black Kings,271275,5,90,1976
"Olly, Olly, Oxen Free",180348,2.5,83,1978
The Marriage of a Young Stockbroker,176087,2.75,95,1971
Happy Anniversary and Goodbye,178614,0.5,60,1974
Birch Interval,277631,2.5,104,1976
Hit Lady,98136,4,72,1974
"Welcome Home, Soldier Boys",106823,4,91,1972
Brothers O'Toole,107239,1.1666666666666667,95,1973
Abduction,77126,3.5,95,1975
Hi-Riders,105510,0.5,90,1978
Private Duty Nurses,85964,5,80,1971
A Great American Tragedy,219380,2.5,75,1972
Shoot,85022,4,99,1976
A Name for Evil,85023,1.3333333333333333,74,1973
Five on the Black Hand Side,86217,3.5,96,1973
Swap Meet,86535,2.5,85,1979
The Blazer Girls,306544,2,86,1975
Made For Each Other,84465,3.5,100,1971
Diary of a Teenage Hitchhiker,92811,2,96,1979
Honor Thy Father,95892,3.5,97,1973
The Bad Bunch,96129,0.5,82,1973
Haunted,215861,2,81,1977
The Love Machine,215538,3.8333333333333335,108,1971
Adiós Amigo,88934,2.75,87,1975
Black Eye,88390,1.75,98,1974
Strawberries Need Rain,111449,0.5,85,1970
"Rabbit, Run",111981,3,90,1970
Outlaw Blues,112731,2.25,100,1977
Contract on Cherry Street,115537,4.5,145,1977
Underground,172014,2.5,87,1976
The House on Garibaldi Street,361435,3,101,1979
The Judge and Jake Wyler,371212,2.5,91,1972
Ginger in the Morning,205761,4,90,1973
Derby,210113,3,93,1970
The Triangle Factory Fire Scandal,359079,5,120,1979
"I Will, I Will...For Now",185713,3,108,1976
Voices,184781,3.5,106,1979
Thieves,186416,2,92,1977
A Place Called Today,103850,0.5,103,1972
A Real American Hero,107262,3.5,90,1978
Cherry Hill High,100203,2.5,87,1977
Flash and the Firecat,112728,2.5,84,1975
Apple Pie,109211,4.5,76,1976
"Sweet Jesus, Preacherman",94248,3.1666666666666665,90,1973
Class of '74,140634,1.5,82,1972
Hot Summer Week,140632,3,79,1972
Tough,150051,2.5,87,1974
The Ordeal of Patty Hearst,148615,1.25,139,1979
The Enchanted World of Danny Kaye: The Emperor's New Clothes,147105,2.5,60,1972
A Labor of Love,129370,3,70,1976
Up in the Cellar,126489,2.5,94,1970
Molly and Lawless John,271618,2,98,1972
Time to Run,277357,2.25,97,1973
Fear on Trial,263222,4,100,1975
The Wild McCullochs,291861,1.8,93,1975
Gable: The King Remembered,288438,2,65,1975
The Paradise Trail,282080,1,68,1979
Black Lolita,233246,1,85,1975
The Thorn,215797,5,93,1974
"Hurry Up, or I'll Be 30",255846,0.5,88,1973
"Congratulations, It's a Boy!",252714,3.5,73,1971
My Sweet Charlie,257574,3,97,1970
Fantastic Animation Festival,240638,4,91,1977
Lenny Bruce: Without Tears,72389,4,70,1972
We Have Come for Your Daughters,417011,4.5,88,1971
Joe Cocker - Mad Dogs & Englishmen,68736,3.875,117,1971
Rush It,482963,5,78,1978
Keep Off My Grass!,487873,0.5,90,1975
"Young Love, First Love",435495,3.5,100,1979
Cindy,463290,3,98,1978
Death Driver,278051,3,93,1977
Murph the Surf,254360,3.5,101,1975
Harrad Summer,258906,1,103,1974
The Alpha Caper,247787,4.5,75,1973
Buckstone County Prison,251458,3,116,1978
Thief,252888,4,74,1971
Kill Me If You Can,266104,3.75,100,1977
Train Ride to Hollywood,299121,3.3333333333333335,89,1975
The Ultimate Thrill,298913,2.5,110,1974
Catastrophe,289207,3.5,91,1977
Another Nice Mess,285337,2,66,1972
America Is Hard to See,295678,3,90,1970
"Shoot It Black, Shoot It Blue",296679,0.5,93,1974
Burnout,89550,5,75,1979
Something Short of Paradise,88798,2.5,87,1979
The Stoolie,91938,5,90,1972
Melinda,91485,2,109,1972
Funny Car Summer,100986,3.5,88,1973
Black Rodeo,149641,3,87,1972
Fraternity Row,126947,0.5,101,1977
Hooch,122641,3.5,96,1977
Mysteries From Beyond Earth,86591,2.5,94,1975
"Honeybaby, Honeybaby",220200,1.5,89,1974
My Friends Need Killing,167556,3.5,73,1976
Double Nickels,173595,1,89,1977
A Cry in the Wilderness,202637,3.5,74,1974
Happiness Is...,370901,5,68,1975
I Could Never Have Sex with Any Man Who Has So Little Regard for My Husband,375814,2,86,1973
Julie and Carol at Lincoln Center,378394,4,60,1971
Voyage of the Yes,404123,1.5,75,1973
Tubby the Tuba,325178,2.75,80,1975
Nationtime,666211,3.5,80,1972
Judge Horton and the Scottsboro Boys,688794,2.5,100,1976
The American Game,705481,3.5,89,1979
Back to the Future,105,3.969149469125229,116,1985
The Empire Strikes Back,1891,4.130351623678126,124,1980
Return of the Jedi,1892,3.9915550551143753,132,1983
Back to the Future Part II,165,3.5935330783397084,108,1989
Raiders of the Lost Ark,85,4.111893247092335,115,1981
Scarface,111,3.936380845185715,169,1983
E.T. the Extra-Terrestrial,601,3.7291240606135285,115,1982
Dead Poets Society,207,3.938424359594006,128,1989
Die Hard,562,3.9423089587952482,131,1988
Indiana Jones and the Last Crusade,89,3.9868645072304463,127,1989
Aliens,679,4.0072594346908295,137,1986
Indiana Jones and the Temple of Doom,87,3.6989315218133423,118,1984
Ghostbusters,620,3.7626545064938464,107,1984
Top Gun,744,3.419706664450723,110,1986
The Breakfast Club,2108,3.831558192052309,98,1985
The Little Mermaid,10144,3.535704315783597,83,1989
Batman,268,3.409919861816871,126,1989
Beetlejuice,4011,3.5164499007333587,92,1988
Gremlins,927,3.3125439459991566,106,1984
Rain Man,380,3.9013940632135555,134,1988
Dirty Dancing,88,3.270195578231292,100,1987
First Blood,1368,3.607259609965054,93,1982
Stand by Me,235,3.986662769028392,89,1986
The Goonies,9340,3.6540436896528123,114,1985
Who Framed Roger Rabbit,856,3.551884012416015,104,1988
The Untouchables,117,3.8749801891277915,119,1987
RoboCop,5548,3.392666884105241,102,1987
Ferris Bueller's Day Off,9377,3.908158418193154,103,1986
The Princess Bride,2493,4.119108972038248,99,1987
Lethal Weapon,941,3.6973185265438784,110,1987
Airplane!,813,3.806905678537058,88,1980
Rocky IV,1374,2.9076220009792717,91,1985
Coming to America,9602,3.5398999026831635,117,1988
Ghostbusters II,2978,3.050339199685379,108,1989
Raging Bull,1578,4.03785730707334,129,1980
Amadeus,279,4.072640678780116,161,1984
The Blues Brothers,525,3.801031656890886,133,1980
The Karate Kid,1885,3.3710084399199505,126,1984
Rocky III,1371,2.9883977900552487,99,1982
When Harry Met Sally...,639,3.8357210730209785,96,1989
Beverly Hills Cop,90,3.582032959019977,105,1984
The Evil Dead,764,3.6993997129061733,85,1981
Big,2280,3.620502998001333,104,1988
The Naked Gun: From the Files of Police Squad!,37136,3.636856500928007,86,1988
The Elephant Man,1955,3.912803115969344,124,1980
Lethal Weapon 2,942,3.3500066120074052,114,1989
The Fox and the Hound,10948,3.4669260700389115,82,1981
Blue Velvet,793,3.859343249613916,120,1986
Trading Places,1621,3.749876094498598,116,1983
Rambo III,1370,2.4787949015063737,102,1988
Escape from New York,1103,3.410572807576724,99,1981
"Honey, I Shrunk the Kids",9354,2.7360460045786557,93,1989
Evil Dead II,765,3.7923006695069987,84,1987
Big Trouble in Little China,6978,3.5201600948710348,99,1986
They Live,8337,3.6770713463751443,94,1988
Poltergeist,609,3.5179482667605146,114,1982
Spaceballs,957,3.4327202004219415,96,1987
Child's Play,10585,2.8821973233737936,87,1988
The Abyss,2756,3.67456738075396,140,1989
Dune,841,3.302482435597189,137,1984
Friday the 13th,4488,2.938619440531293,95,1980
Commando,10999,3.2631083202511775,90,1985
"Good Morning, Vietnam",801,3.6753269337785186,121,1987
Police Academy,9336,2.9990131115183987,97,1984
The Land Before Time,12144,3.379738562091503,69,1988
Conan the Barbarian,9387,3.2625407953583947,129,1982
Beverly Hills Cop II,96,3.1293313354560777,103,1987
Look Who's Talking,9494,2.6751352622912257,93,1989
The Running Man,865,3.2540915063911116,101,1987
National Lampoon's Christmas Vacation,5825,3.6210519271948596,97,1989
Tron,97,3.334627912803808,96,1982
Twins,9493,2.8675702561551852,107,1988
The King of Comedy,262,3.866737739872068,109,1982
The Karate Kid Part II,8856,2.6769029253383763,113,1986
Pet Sematary,8913,3.046562428144401,103,1989
Sixteen Candles,15144,3.6227172769863274,93,1984
Raising Arizona,378,3.86858566288403,94,1987
Wall Street,10673,3.7232017475425185,126,1987
Footloose,1788,3.1200474495848156,107,1984
Halloween II,11281,2.8819762122598345,92,1981
The Lost Boys,1547,3.581673592205187,97,1987
Christine,8769,3.1115170494084894,110,1983
Willow,847,3.4721052138912296,126,1988
Star Trek II: The Wrath of Khan,154,3.7068750000000015,113,1982
Halloween 4: The Return of Michael Myers,11357,2.46107544141252,88,1988
Tango & Cash,9618,2.8186941313641656,104,1989
"Planes, Trains and Automobiles",2609,3.6136415919024607,93,1987
The Blue Lagoon,5689,2.540645322661331,104,1980
A Nightmare on Elm Street Part 2: Freddy's Revenge,10014,2.493572778827977,87,1985
WarGames,860,3.679161658653846,114,1983
Bill & Ted's Excellent Adventure,1648,3.4056247118487795,90,1989
Bloodsport,11690,3.224460132890366,92,1988
Tootsie,9576,3.640703793027845,116,1982
Cobra,9874,2.5520547945205485,87,1986
Do the Right Thing,925,3.870329366177691,120,1989
A Nightmare on Elm Street 3: Dream Warriors,10072,2.826375404530745,96,1987
The Color Purple,873,3.738713868139006,154,1985
Born on the Fourth of July,2604,3.4292748433303504,145,1989
Clue,15196,3.5278211128445136,94,1985
Heathers,2640,3.754444444444444,103,1989
Over the Top,1825,2.51219512195122,93,1987
The Great Mouse Detective,9994,3.5025784271594325,74,1986
Mississippi Burning,1632,3.844503735325507,128,1988
Witness,9281,3.835225429776192,112,1985
Friday the 13th Part 2,9725,2.5590588235294116,86,1981
Oliver & Company,12233,3.3069383945239577,77,1988
Glory,9665,3.9573068734793178,122,1989
The Karate Kid Part III,10495,2.2166418650793642,112,1989
Driving Miss Daisy,403,3.6933207902163683,99,1989
National Lampoon's Vacation,11153,3.7581447075755596,99,1983
Police Academy 2: Their First Assignment,10157,2.466545170528509,87,1985
Conan the Destroyer,9610,2.886640557006092,103,1984
The Fog,790,3.097647581003107,89,1980
Scrooged,9647,3.462193407280113,101,1988
Star Trek IV: The Voyage Home,168,3.513849258821074,119,1986
Short Circuit,2605,3.243170015804923,98,1986
48 Hrs.,150,3.481409202958094,96,1982
Field of Dreams,2323,3.635027299454012,107,1989
Red Heat,9604,2.86764705882353,104,1988
Flashdance,535,2.97046057390885,95,1983
Re-Animator,1694,3.5220739219712516,86,1985
Cocktail,7520,2.8288419519300803,104,1988
Fatal Attraction,10998,3.4232492451543775,119,1987
Little Shop of Horrors,10776,3.3219404062274465,94,1986
This Is Spinal Tap,11031,4.007875025651549,82,1984
After Hours,10843,3.8423936869793947,97,1985
The Witches of Eastwick,6069,3.2144057118857625,118,1987
Out of Africa,606,3.6242537313432823,161,1985
Blow Out,11644,3.5952170062001776,108,1981
Kickboxer,10222,2.9646201873048903,97,1989
Weird Science,11814,3.2929285714285714,94,1985
Blood Simple,11368,3.9832225143033866,97,1984
A Nightmare on Elm Street 4: The Dream Master,10131,2.500947418285173,94,1988
Halloween III: Season of the Witch,10676,2.0933823529411764,98,1982
Star Trek III: The Search for Spock,157,3.2622729193071414,105,1984
Friday the 13th Part III,9728,2.2643916913946596,95,1982
An American Tail,4978,3.375259875259874,80,1986
Fright Night,11797,3.387362637362638,107,1985
Splash,2619,3.2168338907469347,111,1984
The Color of Money,11873,3.439090416892258,119,1986
The Outsiders,227,3.5905274206245084,91,1983
Turner & Hooch,6951,2.9050880626223083,100,1989
Manhunter,11454,3.593684650773735,120,1986
Friday the 13th: The Final Chapter,9730,2.366794136392607,91,1984
Cocoon,10328,3.2972142918937624,117,1985
Risky Business,9346,3.4980037706554277,98,1983
Jaws 3-D,17692,1.865053513261982,99,1983
The Black Cauldron,10957,3.2048387096774205,80,1985
Innerspace,2614,3.2810994616038536,120,1987
A Nightmare on Elm Street: The Dream Child,10160,2.289350497366881,89,1989
Fast Times at Ridgemont High,13342,3.654574132492112,90,1982
Police Academy 3: Back in Training,12118,2.2442907687359277,84,1986
Day of the Dead,8408,3.5655823714585506,100,1985
The 'Burbs,11974,3.125574272588056,102,1989
Lock Up,9972,2.841428571428571,115,1989
Star Trek V: The Final Frontier,172,2.850307503075032,106,1989
Halloween 5: The Revenge of Michael Myers,11361,2.2436123348017625,97,1989
Uncle Buck,2616,3.3542944785276076,100,1989
Police Academy 4: Citizens on Patrol,10587,2.12670209232813,88,1987
Caddyshack,11977,3.6698618935126293,98,1980
Ladyhawke,526,3.5679970436067996,121,1985
Friday the 13th Part VI: Jason Lives,10225,2.277967257844475,86,1986
The Jewel of the Nile,10303,3.1471153846153848,106,1985
Teen Wolf,11824,2.843917112299465,91,1985
The Money Pit,10466,2.896727531420441,91,1986
The War of the Roses,249,3.1807228915662655,116,1989
Pretty in Pink,11522,3.3747523526498258,97,1986
Friday the 13th: A New Beginning,9731,2.0797636632200884,92,1985
An Officer and a Gentleman,2623,3.5105651105651106,124,1982
The Golden Child,10136,2.899198167239404,94,1986
Airplane II: The Sequel,2665,3.0808868815438304,85,1982
Road House,10135,2.90506329113924,114,1989
Black Rain,4105,3.1161651504548638,125,1989
Midnight Run,9013,3.8038395904436855,126,1988
Pale Rider,8879,3.724470439456213,115,1985
Cocoon: The Return,11285,2.495247623811906,116,1988
Jaws: The Revenge,580,1.8606965174129353,89,1987
Weekend at Bernie's,8491,2.804567180031864,97,1989
Heartbreak Ridge,10015,3.289234760051881,130,1986
Friday the 13th Part VIII: Jason Takes Manhattan,10283,1.8548387096774193,100,1989
Howard the Duck,10658,2.1446150097465893,110,1986
The Purple Rose of Cairo,10849,3.6917301658449126,82,1985
Friday the 13th Part VII: The New Blood,10281,2.0884462151394425,88,1988
Hannah and Her Sisters,5143,3.9286616161616164,107,1986
3 Men and a Baby,12154,2.868421052631579,102,1987
Creepshow,16281,3.2506184291898585,120,1982
Cujo,10489,2.7775573192239857,93,1983
Children of the Corn,10823,2.675282437521397,92,1984
Say Anything...,2028,3.844549527127924,100,1989
Nine 1/2 Weeks,10068,3.0010526315789474,117,1986
K-9,10345,2.650657229524773,101,1989
Enemy Mine,11864,3.4983723958333335,108,1985
"See No Evil, Hear No Evil",11185,3.2381386861313866,103,1989
Prince of Darkness,8852,3.3020504731861196,101,1987
¡Three Amigos!,8388,3.1275857376156777,103,1986
Critters,3980,2.810756972111554,86,1986
Working Girl,3525,3.3545878693623647,114,1988
Killer Klowns from Outer Space,16296,2.9899267399267395,88,1988
2010,4437,3.3949283115771443,116,1984
Young Guns,11967,3.2854558107167713,107,1988
Moonstruck,2039,3.649550786124284,102,1987
Police Academy 5: Assignment Miami Beach,11825,1.9534235668789806,90,1988
Stripes,10890,3.654062838569881,106,1981
Masters of the Universe,11649,2.4022012578616354,106,1987
Sudden Impact,10650,3.230434782608696,117,1983
Dressed to Kill,11033,3.4523809523809526,105,1980
The Hitcher,9542,3.4924026590693256,98,1986
"sex, lies, and videotape",1412,3.546467648250708,101,1989
Casualties of War,10142,3.369909502262444,113,1989
Crimes and Misdemeanors,11562,4.004516806722689,104,1989
Zelig,11030,3.766074709124311,79,1983
The Right Stuff,9549,3.9386038687973093,193,1983
The Blob,9599,2.8874883286647997,95,1988
National Lampoon's European Vacation,11418,2.9819615179048635,95,1985
Police Academy 6: City Under Siege,11895,1.8466006884681587,84,1989
Overboard,10780,3.3542894564505565,112,1987
Dirty Rotten Scoundrels,10141,3.6878381085954723,110,1988
Starman,9663,3.4110443108439106,115,1984
The Texas Chainsaw Massacre 2,16337,2.4659514925373127,101,1986
The Dead Pool,10651,3.1534526854219953,91,1988
Flight of the Navigator,10122,3.4195299982196903,90,1986
The Secret of NIMH,11704,3.7263424708974835,82,1982
History of the World: Part I,10156,3.593674211802748,92,1981
Pee-wee's Big Adventure,5683,3.2929753984217847,91,1985
Red Dawn,1880,3.2039393939393945,114,1984
Body Double,11507,3.392361111111111,114,1984
Major League,9942,3.487279394911757,107,1989
Clash of the Titans,10323,3.297758532857871,118,1981
The Howling,11298,3.2177708146821846,91,1981
Terms of Endearment,11050,3.6328153903070666,132,1983
